assetPk,assetId,assetName,isLocation,type,classificationName,manufacturerName,model,serial,priority,riskLevel,lastMaintainedWopk,parentPk,parentName
22110,100-SCRUBBER-154,"SCRUBBER, Poultry Venturi",false,A,SCRUBBER,,,,,,1634508,16287,Meat Plant
22111,100-SCRUBBER-155,"SCRUBBER, Parts Venturi",false,A,SCRUBBER,,,,,,1392199,16287,Meat Plant
22112,100-PUMP-2295,"PUMP, Poultry Venturi",false,A,PUMP,Crane-Demming,CRANE DEMING 4001/SIZ 1 LIQUID END,,,,1676996,22110,"SCRUBBER, Poultry Venturi"
22113,100-PUMP-2296,"PUMP, Main Plant Venturi",false,A,PUMP,Crane-Demming,CRANE DEMING 4001/SIZ 1 LIQUID END,,,,1676996,8681,"SCRUBBER, Main Plant Venturi"
22114,100-PUMP-2297,"PUMP, Plant Packed Tower",false,A,PUMP,,,,,,1676996,8680,"SCRUBBER, Main Packed Tower"
22115,100-PUMP-2298,"PUMP, Poultry Room Air",false,A,PUMP,,,,,,1676996,8678,"SCRUBBER, Room Air Poultry"
22116,100-SUMP-2299,"SUMP, Poultry Cooling Tower Overflow (4x4)",false,A,SUMP,GORMAN RUMP,GORMAN RUPP T3,,,,1305671,15472,"COOLING-TOWER, Poultry Plant"
22194,100-FAN-216,"Fan, 1800/FP Cooling Tower 1",false,A,Fan,,,,,,1611817,8411,"COOLING TOWER, 1800/FP Cooling Tower 1"
22195,100-FAN-217,"Fan, 1800/FP Cooling Tower 2",false,A,Fan,,,,,,1611818,8412,"COOLING TOWER, 1800/FP Cooling Tower 2"
22196,100-FAN-218,"Fan, 1800/FP Cooling Tower 3",false,A,Fan,,,,,,1611819,8413,"COOLING TOWER, 1800/FP Cooling Tower 3"
22197,100-FAN-212,"Fan, Poultry Cooling Tower 2",false,A,Fan,,,,,,1633525,7584,"COOLING TOWER, Poultry Cooling Tower 2"
22198,100-FAN-211,"Fan, Poultry Cooling Tower 1",false,A,Fan,,,,,,1633524,7583,"COOLING TOWER, Poultry Cooling Tower 1"
22199,100-FAN-213,"Fan, Poultry Cooling Tower 3",false,A,Fan,,,,,,1313247,7585,"COOLING TOWER, Poultry Cooling Tower 3"
22200,100-FAN-214,"Fan, Poultry Cooling Tower 4",false,A,Fan,,,,,,1561442,7586,"COOLING TOWER, Poultry Cooling Tower 4"
22201,100-FAN-215,"Fan, Poultry Cooling Tower 5",false,A,Fan,,,,,,1542674,8409,"COOLING TOWER, Poultry Cooling Tower 5"
22206,100-PROCESS LINE-16,BLOOD,true,L,Process Line,,,,,,1678972,16496,BLOOD/WATER PRETREATMENT
22207,100-PROCESS LINE-17,WATER,true,L,Process Line,,,,,,1243288,16496,BLOOD/WATER PRETREATMENT
22208,100-PUMP-00110,"PUMP, WW Surge Tank Discharge Pump A",false,A,PUMP,,,,,,1673677,22207,WATER
22209,100-PUMP-000111,"PUMP, WW Surge Tank Discharge Pump B",false,A,PUMP,,,,,,1673677,22207,WATER
22210,100-PUMP-000112,"PUMP, WW Surge Tank Discharge Pump C",false,A,PUMP,,,,,,1673677,22207,WATER
22211,100-TANK-911,"TANK, Plant Wastewater Surge",false,A,TANK,,,,,,1498162,22207,WATER
22212,100-PUMP-00140,"PUMP, WW Holding Tank Discharge Pump A",false,A,PUMP,,,,,,1673677,22207,WATER
22213,100-PUMP-00142,"PUMP, WW Holding Tank Recirc Pump",false,A,PUMP,,,,,,1673677,22207,WATER
22214,100-PUMP-00141,"PUMP, WW Holding Tank Discharge Pump B",false,A,PUMP,,,,,,1673677,22207,WATER
22215,100-TANK-912,"TANK, Skimmer Feed",false,A,TANK,,,,,,982517,14977,SKIMMER
22216,100-PUMP-2331,"PUMP, Blood Storage Tank Discharge",false,A,PUMP,,,,,,1673677,22206,BLOOD
22217,100-DRAINER-50,"DRAINER, Blood Screw",false,A,DRAINER,,,,,,1673677,22206,BLOOD
22218,100-PUMP-2332,"PUMP, Blood Drainer Discharge",false,A,PUMP,,,,,,1673677,22206,BLOOD
22219,100-SUMP-38,"SUMP, Blood Building (3x3)",false,A,SUMP,,3X3,,,,1674969,14979,SUMPS
22220,100-AREA-32,"POND #4, 1st Stage Aeration",true,L,POND,,,,,,1638499,14975,AERATION
22221,100-AREA-33,"POND #5, 2nd Stage Aeration",true,L,POND,,,,,,1586599,14975,AERATION
22222,100-AREA-34,"POND #6, 10MM Gallon",true,L,POND,,,,,,1680600,14975,AERATION
22223,100-AERATOR-76,AERATOR 4-1,false,A,AERATOR,AQUA TURBO,MODEL: AER-AS 3000-30,,,,1252127,22225,POND #4
22224,100-AERATOR-77,AERATOR 4-2,false,A,AERATOR,,,,,,,22225,POND #4
22225,100-AREA-32-22225,POND #4,true,L,POND,,,,,,,7852,Obsolete Assets - Do not use
22226,100-AREA-35,"POND #1, Covered Anearobic",true,L,POND,,,,,,1442788,14974,ANOXIC
22227,100-AREA-36,"POND #2, 1st Stage Anaerobic",true,L,POND,,,,,,1244098,14974,ANOXIC
22228,100-AREA-37,"POND #3, 2nd Stage Anaerobic",true,L,POND,,,,,,1620954,14974,ANOXIC
22229,100-PUMP-2314,"PUMP, Pond #1 Cover Rainwater",false,A,PUMP,,,,,,1674970,22226,"POND #1, Covered Anearobic"
22230,100-PNEUMATIC BLOWER-73,"PNEUMATIC BLOWER, MBBR Unit #1 (north)",false,A,PNEUMATIC BLOWER,,40HP 1800RPM,,,,1674970,22222,"POND #6, 10MM Gallon"
22231,100-PNEUMATIC BLOWER-74,"PNEUMATIC BLOWER, MBBR Unit #3 (south)",false,A,PNEUMATIC BLOWER,,40HP 1800RPM,,,,1674970,22222,"POND #6, 10MM Gallon"
22232,100-PUMP-2315,"PUMP, MBBR wet well pump, South",false,A,PUMP,,,,,,,7852,Obsolete Assets - Do not use
22233,100-PUMP-2316,"PUMP, MBBR wet well pump #1 (north)",false,A,PUMP,,,,,,1674970,22222,"POND #6, 10MM Gallon"
22234,100-MIXER-120,"MIXER, Belt Press Polymer Mixing Tank",false,A,MIXER,,,,,,,16764,DAF - WASTEWATER
22235,100-DRAG CONVEYOR-192,"DRAG, Solids/Sludge",false,A,DRAG CONVEYOR,,,,,,1674970,16764,DAF - WASTEWATER
22236,100-PUMP-2317,"PUMP, Belt Press Feed",false,A,PUMP,,,,,,1674970,16764,DAF - WASTEWATER
22237,100-COMPRESSOR-148,"COMPRESSOR, North",false,A,COMPRESSOR,,CD-75,,,,1675952,14970,AIR
22238,100-COMPRESSOR-150,"COMPRESSOR, South",false,A,COMPRESSOR,,CD-75,,,,1675952,14970,AIR
22239,100-DRYER-62,"DRYER, Compressed Air",false,A,DRYER,,,,,,,14970,AIR
22240,100-TANK-913,"TANK, Compressed Air Receiver",false,A,TANK,,,,,,,14970,AIR
22241,100-PUMP-2318,"PUMP, DAF Discharge Water #1 (west)",false,A,PUMP,,,,,,1674970,16764,DAF - WASTEWATER
22242,100-PUMP-2319,"PUMP, DAF Discharge Water #2 (east)",false,A,PUMP,,,,,,1674970,16764,DAF - WASTEWATER
22243,100-AERATOR-78,AERATOR 4-3,false,A,AERATOR,,,,,,1638516,22220,"POND #4, 1st Stage Aeration"
22244,100-AERATOR-79,AERATOR 4-4,false,A,AERATOR,,,,,,1080157,22220,"POND #4, 1st Stage Aeration"
22245,100-PNEUMATIC BLOWER-75,"PNEUMATIC BLOWER, Diffusers Unit #1 (north)",false,A,PNEUMATIC BLOWER,,,,,,1674970,22220,"POND #4, 1st Stage Aeration"
22246,100-PNEUMATIC BLOWER-76,"PNEUMATIC BLOWER, Diffusers Unit #2 (south)",false,A,PNEUMATIC BLOWER,,,,,,1674970,22220,"POND #4, 1st Stage Aeration"
22247,100-ELEC-CABINET-147,"ELEC-CABINET, WW DAF Control",false,A,ELEC-CABINET,,,,,,662284,14972,MCC Area
23079,100-PUMP-2493,"Pump, D-Bone Cooker Feed",false,A,PUMP,,,,,,1683508,14949,1800 Cook Line Raw
23080,100-PUMP-2494,"Pump, South Tank Feed",false,A,PUMP,,,,,,1677912,14917,PP Raw
23081,100-PUMP-2495,"PUMP, North Tank Feed",false,A,PUMP,,,,,,1677913,14917,PP Raw
23082,100-SCREW CONVEYOR-3077,"Screw Conveyor, RAM (Debone)",false,A,SCREW CONVEYOR,,,,,,1672339,14949,1800 Cook Line Raw
23083,100-SCREW CONVEYOR-3078,"SCREW CONVEYOR, South Ram",false,A,SCREW CONVEYOR,,,,,,1672339,14917,PP Raw
23084,100-SCREW CONVEYOR-3079,"SCREW CONVEYOR, North RAM",false,A,SCREW CONVEYOR,,,,,,1677670,14917,PP Raw
23085,100-AREA-101,D-BONE RAW,true,L,Area,,,,,,1610359,8194,POULTRY PROCESSING
23086,100-PUMP-2496,"PUMP, DBONE RAW FEED",false,A,PUMP,,,,,,1596695,23085,D-BONE RAW
23087,100-SCREW CONVEYOR-3080,"SCREW CONVEYOR, DBONE RAM SCREW",false,A,SCREW CONVEYOR,,,,,,1529956,23085,D-BONE RAW
23088,100-PUMP-2497,"PUMP, DAY TANK TRANSFER",false,A,PUMP,,,,,,1679379,16279,TST & O4300
23671,100-LUBE SYSTEM-158,"Cooker, O4300 Bearing Lube System",false,A,System,,,,,,1683428,7946,"COOKER, O4300"
23676,100-COOLER-57,O4300 Cooker Bearing Oil Cooler,false,A,COOLER,,,,,,1344845,23671,"Cooker, O4300 Bearing Lube System"
23677,100-FLOW INDICATOR-66,O4300 Cooker Bearing Oil (Discharge End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,1661921,23671,"Cooker, O4300 Bearing Lube System"
23678,100-FLOW INDICATOR-67,del O4300 Cooker Bearing Oil (Feed End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,,7852,Obsolete Assets - Do not use
23679,100-SYSTEM-163,N4300 Cooker Bearing #1 (Feed End) Lube System,false,A,System,,,,,,1671293,7388,"COOKER, N4300"
23680,100-SYSTEM-164,N4300 Cooker Bearing #2 (Discharge End) Lube System,false,A,System,,,,,,1663493,7388,"COOKER, N4300"
23681,100-COOLER-58,N4300 Cooker Bearing Oil Cooler #1 (Feed End),false,A,COOLER,,,,,,1287567,23679,N4300 Cooker Bearing #1 (Feed End) Lube System
23682,100-FLOW INDICATOR-68,N4300 Cooker Bearing Oil Cooler #1 (Feed End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,1661928,23679,N4300 Cooker Bearing #1 (Feed End) Lube System
23683,100-FLOW INDICATOR-69,N4300 Cooker Bearing Oil Cooler #2 (Discharge End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,,23680,N4300 Cooker Bearing #2 (Discharge End) Lube System
23684,100-COOLER-59,N4300 Cooker Bearing Oil Cooler #2 (Discharge End),false,A,COOLER,,,,,,1385564,23680,N4300 Cooker Bearing #2 (Discharge End) Lube System
23685,100-SYSTEM-165,Poultry Centrifuge Bearing Lube System,false,A,System,,,,,,1611944,7970,"CENTRIFUGE, Poultry"
23686,100-SYSTEM-166,N4300 Centrifuge Bearing Lube System,false,A,System,,,,,,1676196,7983,"CENTRIFUGE, n4300"
23687,100-COOLER-60,N4300 Centrifuge Bearing Oil Cooler,false,A,COOLER,,,,,,1489879,23686,N4300 Centrifuge Bearing Lube System
23688,100-FLOW INDICATOR-70,N4300 Centrifuge Bearing Oil (Discharge End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,763764,23686,N4300 Centrifuge Bearing Lube System
23689,100-FLOW INDICATOR-71,N4300 Centrifuge Bearing Oil (Feed End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,,23686,N4300 Centrifuge Bearing Lube System
23692,100-LUBE SYSTEM-2623,"del SCREW PRESS, N4300 Press Bearing Console",false,A,System,,,,,,,7852,Obsolete Assets - Do not use
23693,100-LUBE SYSTEM-2624,"SCREW PRESS, TST/o4300 #2 (Haarslev) Press Bearing Console",false,A,System,,,,,,1632716,8255,"SCREW PRESS, TST/o4300 #2 (Haarslev)"
23694,100-PUMP-2623,del 200U Cooker Bearing Oil Pump (Feed End),false,A,PUMP,SCOTT INDUSTRY SYSTEMS,150592,,,,,7852,Obsolete Assets - Do not use
23695,100-SYSTEM-169,del 200U Cooker Bearing (Feed End) Lube System,false,A,System,,,,,,,7852,Obsolete Assets - Do not use
23696,100-COOLER-61,200U Cooker Bearing Oil Cooler (Feed End),false,A,COOLER,,,,,,,7852,Obsolete Assets - Do not use
23697,100-FLOW INDICATOR-72,200U Cooker Bearing Oil Cooler (Feed End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,,7852,Obsolete Assets - Do not use
23698,100-PUMP-2624,200U Cooker Bearing Oil Pump (Discharge End),false,A,PUMP,SCOTT INDUSTRY SYSTEMS,150592,,,,1611997,23699,200U Cooker Bearing (Discharge End) Lube System
23699,SYSTEM-170,200U Cooker Bearing (Discharge End) Lube System,false,A,System,,,,,,1683427,7387,"COOKER, 200U"
23700,100-FLOW INDICATOR-73,200U Cooker Bearing Oil Cooler (Discharge End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,1661919,23699,200U Cooker Bearing (Discharge End) Lube System
23701,100-COOLER-62,200U Cooker Bearing Oil Cooler (Discharge End),false,A,COOLER,,,,,,1178987,23699,200U Cooker Bearing (Discharge End) Lube System
23704,100-COOLER-63,Poultry Centrifuge Bearing Oil Cooler,false,A,COOLER,,,,,,1243211,23685,Poultry Centrifuge Bearing Lube System
23705,100-FLOW INDICATOR-74,Poultry Centrifuge Bearing Oil (Discharge End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,992815,23685,Poultry Centrifuge Bearing Lube System
23706,100-FLOW INDICATOR-75,Poultry Centrifuge Bearing Oil (Feed End) Hedland Unit,false,A,FLOW INDICATOR,,,,,,,23685,Poultry Centrifuge Bearing Lube System
24416,100-O4300 JOHNSON JOINT,"Cooker, o4300 Johnson Joint",false,A,COOKER,,,,,,1608624,7946,"COOKER, O4300"
24417,100-TST JOHNSON JOINT,Cooker. TST Johnson Joint,false,A,COOKER,,,,,,1551787,8252,"COOKER, TST"
24418,100-200U JOHNSON JOINT,"Cooker, 200U Johnson Joint",false,A,COOKER,,,,,,1593923,7387,"COOKER, 200U"
24419,100-N4300 JOHNSON JOINT,"Cooker, N4300 Johnson Joint",false,A,COOKER,,,,,,1593988,7388,"COOKER, N4300"
24420,100-1800 JOHNSON JOINT,"Cooker, 1800 Johnson Joint",false,A,COOKER,,,,,,1648088,8144,"COOKER, 1800"
24421,100-DRYER JOHNSON JOINT,"Dryer, Feather Johnson Joint",false,A,DRYER,,,,,,1650114,7535,"DRYER, Feathers (Haarslev)"
24422,100-O4300 CONDENSATE LOOP,"Cooker, O4300 Condensate Loop",false,A,COOKER,,,,,,1645851,7946,"COOKER, O4300"
24423,100-TST CONDENSATE LOOP,"Cooker, TST Condensate Loop",false,A,COOKER,,,,,,1620917,8252,"COOKER, TST"
24424,100-200U CONDENSATE LOOP,"Cooker, 200U Condensate Loop",false,A,COOKER,,,,,,1670031,7387,"COOKER, 200U"
24425,100-N4300 CONDENSATE LOOP,"Cooker, N4300 Condensate Loop",false,A,COOKER,,,,,,1645856,7388,"COOKER, N4300"
24426,100-1800 CONDENSATE LOOP,"Cooker, 1800 Condensate Loop",false,A,COOKER,,,,,,1657781,8144,"COOKER, 1800"
24427,100-DRYER CONDENSATE LOOP,"Dryer, Feather Condensate Loop",false,A,DRYER,,,,,,1655291,7535,"DRYER, Feathers (Haarslev)"
25292,100-OIL ANALYSIS,Oil Analysis,true,L,Bin Folder,,,,,,1676196,7303,Jackson Rendering
26050,100-HOLDEN AND LR BOILERS,Holden and Little Rock Boilers,true,L,Bin Folder,,,,,,,29240,3rd Party Monthly Boiler Safety Inspections
26051,103-BOILER-125hp WD,125hp WD Boiler,false,A,BOILER,,,,,,,26050,Holden and Little Rock Boilers
26053,103-BOILER-600hp CB,600hp CB Boiler,false,A,BOILER,,,,,,,26050,Holden and Little Rock Boilers
26055,100-SUMP-958,"SUMP, DAF Floor (2x2)",false,A,SUMP,,,,,,1669977,14979,SUMPS
26180,100-PUMP-3125,"Pump, Polymer Discharge",false,A,PUMP,,,,,,1662637,16764,DAF - WASTEWATER
28300,100-CONTROL VALVE-129,PFT Top High Level Cutoff Control Valve,false,A,CONTROL VALVE,,,,,,1570227,9375,"TANK, Pressure"
28301,100-CONTROL VALVE-130,PFT Middle Start Pump Control Valve,false,A,CONTROL VALVE,,,,,,,9375,"TANK, Pressure"
28302,100-CONTROL VALVE-131,PFT Bottom Pump Alarm Control Valve,false,A,CONTROL VALVE,,,,,,,9375,"TANK, Pressure"
28303,100-CONTROL VALVE-132,Boiler #1 Primary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,1332261,7378,BOILER #1
28304,100-CONTROL VALVE-133,Boiler #1 Auxiliary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,,7378,BOILER #1
28305,100-CONTROL VALVE-134,Boiler #2 Auxiliary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,,8308,BOILER #2
28306,100-CONTROL VALVE-135,Boiler #2 Primary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,1379783,8308,BOILER #2
28307,100-CONTROL VALVE-136,Boiler #3 Primary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,1540211,8309,BOILER #3
28308,100-CONTROL VALVE-137,Boiler #4 Primary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,,8310,BOILER #4
28309,100-CONTROL VALVE-138,Boiler #5 Primary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,1126365,8311,BOILER #5
28310,100-CONTROL VALVE-139,Boiler #6 Primary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,1551785,8312,BOILER #6
28311,100-CONTROL VALVE-140,Boiler #3 Auxiliary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,945760,8309,BOILER #3
28312,100-CONTROL VALVE-141,Boiler #4 Auxiliary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,,8310,BOILER #4
28313,100-CONTROL VALVE-142,Boiler #5 Auxiliary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,1511621,8311,BOILER #5
28314,100-CONTROL VALVE-143,Boiler #6 Auxiliary Low Water Cutoff Control,false,A,CONTROL VALVE,,,,,,,8312,BOILER #6
28906,100-CHILLER-1,CHILLER,false,A,CHILLER,,,,,,1664049,14970,AIR
28915,100-SCREW CONVEYOR-4377,"SCREW CONVEYOR, Trash Finish Rotolift discharge",false,A,SCREW CONVEYOR,Jay Gee Manufacturing,12,,,,1471936,16755,PP Trash System
28932,100-BEARING ASSEMBLY-1,n4300 Press Bearing Assembly,false,A,System,,,,,,1663493,7532,"SCREW PRESS, n4300 (Haarslev)"
29157,100-SCREW CONVEYOR-4447,"SCREW CONVEYOR, Crax #2 200U",false,A,SCREW CONVEYOR,,,,,,1186581,14943,200U Pressing
29240,100-3RD PARTY,3rd Party Monthly Boiler Safety Inspections,true,L,Bin Folder,,,,,,1659374,7303,Jackson Rendering
29246,100-PUMP-3686,Old Evap Condenser Condensate Pump,false,A,PUMP,,,,,,1679808,18841,Old Evaporator Condenser
29247,100-PUMP-3687,"PUMP, Coagulator Feed Progressive Cavity",false,A,PUMP,,,,,,1656765,14957,Fthr Blood
29258,100-SCREW CONVEYOR-00901R,"SCREW CONVEYOR, Silo A Rotolift Feed Screw",false,A,SCREW CONVEYOR,,,,,,1649382,14966,SILOS
29281,100-SCREW CONVEYOR-66,"SCREW CONVEYOR, TEMP Screw to A-B Discharge 2",false,A,SCREW CONVEYOR,,,,,,1315886,14956,Fthr Hydrolizing
29282,100-FAN-653,TST Cooker Condenser Booster Fan,false,A,Fan,,,,,,1678875,18113,TST Cooker Tube Condenser
29286,100-GENERATOR-4,"GENERATOR, Winco",false,A,GENERATOR,,,,,,1005334,16373,"Building, Maintenance Shop"
29464,100-JACKSON QUALITY SYSTM,Jackson Quality System,true,L,Area,,,,,,1464328,7303,Jackson Rendering
29756,100-SCREW CONVEYOR-4469,"SCREW CONVEYOR, n4300 Feed Ram",false,A,SCREW CONVEYOR,,,,,,1672339,14945,N4300 Raw
29757,100-SCREW CONVEYOR-4470,"SCREW CONVEYOR, n4300 Raw Ram",false,A,SCREW CONVEYOR,,,,,,1682335,14945,N4300 Raw
29895,100-TANK-1477,"TANK, Poultry Surge Hopper",false,A,TANK,,,,,,1616781,14917,PP Raw
29996,100-SCREW CONVEYOR-4332,"SCREW CONVEYOR, 1800 Drainer Fines",false,A,SCREW CONVEYOR,,,,,,1516935,14950,1800 Cook Line Cooking
31696,100-SCREW CONVEYOR-4483,"SCREW CONVEYOR, Drainer Fines",false,A,SCREW CONVEYOR,,,,,,1231440,14946,N4300 Cooking
31753,100-SCREW CONVEYOR-4493,"SCREW CONVEYOR, Drainor Fines 04300",false,A,SCREW CONVEYOR,,,,,,1357154,14935,O4300 Cooker Equipment
31754,100-SCREW CONVEYOR-4494,"SCREW CONVEYOR, Drainor Fines 200U",false,A,SCREW CONVEYOR,,,,,,1675337,14942,200U Cooking
32326,100-PUMP-3903,"PUMP, 200U Cooling Water Supply",false,A,PUMP,,,,,,1676995,15472,"COOLING-TOWER, Poultry Plant"
32327,100-PUMP-3904,"PUMP, TST Cooling Water Supply",false,A,PUMP,,,,,,1676995,15472,"COOLING-TOWER, Poultry Plant"
32890,SCREW CONVEYOR-4571,"SCREW CONVEYOR, Feather Hopper Leveling",false,A,SCREW CONVEYOR,,,,,,1397999,14959,Fthr Grinding
32915,100-PUMP-3925,"Pump, N4300 Grease Transfer",false,A,PUMP,,,,,,,14946,N4300 Cooking
33048,100-SCREW CONVEYOR-4575,"SCREW CONVEYOR, Rotolift Crax Discharge",false,A,SCREW CONVEYOR,,,,,,1429481,14938,PP B-Side Grinding
33611,100-CONDENSER-144,N4300 Cooker Air-Cooled Condenser (2-west),false,A,CONDENSER,,,,,,1669824,14960,VAPOR COLLAPSING
33613,100-CONDENSER-145,N4300 Cooker Air-Cooled  Condenser (1-east),false,A,CONDENSER,,,,,,1677648,14960,VAPOR COLLAPSING
33748,100-CONDENSER-147,N4300 CONDENSER 1,false,A,CONDENSER,,,,,,,7852,Obsolete Assets - Do not use
33749,100-FAN-435,N4300 CONDENSER 1 Booster Fan,false,A,Fan,,,,,,1678875,33613,N4300 Cooker Air-Cooled  Condenser (1-east)
33750,100-CONDENSER-146,1800 Condenser,false,A,CONDENSER,,,,,,,7852,Obsolete Assets - Do not use
33751,100-FAN-687,200U Cooker Condenser Booster Fan,false,A,Fan,,,,,,1678875,18826,200u Cooker Tube Condenser
33752,100-FAN-688,Feather Dryer Air-Cooled Condenser Fan (West),false,A,Fan,,,,,,1679793,18839,Feather Dryer Air-Cooled Condensesr
33753,100-FAN-689,Feather Dryer Air-Cooled Condenser Fan (East),false,A,Fan,,,,,,1520261,18839,Feather Dryer Air-Cooled Condensesr
33754,100-CONDENSER-148,New Evaporator Condenser,false,A,CONDENSER,,,,,,,15480,New Evaporator
33835,100-PROCESS LINE-17-,Storm Water Basin,true,L,Area,,,,,,1676120,22207,WATER
33837,100-SUMP-44,"SUMP, Storm Water Basin (4x4)",false,A,SUMP,,,,,,1620976,14979,SUMPS
33838,100-SUMP-45,"SUMP, Production Grease (2x2)",false,A,SUMP,,,,,,1667471,14979,SUMPS
33839,100-SUMP-46,"SUMP, Feather Venturi (2x2)",false,A,SUMP,,,,,,1635309,14979,SUMPS
33954,SCREW CONVEYOR-4679,"SCREW CONVEYOR, Cooker Feed 200U",false,A,SCREW CONVEYOR,,,,,,1656110,14942,200U Cooking
33959,SCREW CONVEYOR-4680,"SCREW CONVEYOR, Press A Feed",false,A,SCREW CONVEYOR,,,,,,1549035,14956,Fthr Hydrolizing
33960,SCREW CONVEYOR-4681,"SCREW CONVEYOR, Dryer Incline Screw",false,A,SCREW CONVEYOR,,,,,,1515441,14958,Fthr Drying
34154,100-SEPARATOR-332,"SEPARATOR, Shaker 1800",false,A,SEPARATOR,,,,,,1677480,14952,1800 Cook Line Grinding
34155,SEPARATOR-333,"SEPARATOR, Shaker A-Side",false,A,SEPARATOR,,,,,,1665534,14937,PP A-Side Grinding
34156,100-SEPARATOR-334,"SEPARATOR, Shaker B-Side",false,A,SEPARATOR,,,,,,1646706,14938,PP B-Side Grinding
34157,100-SEPARATOR-335,"SEPARATOR, Shaker Trash",false,A,SEPARATOR,,,,,,,16755,PP Trash System
34164,SCALE-90,"SCALE, Raw Materials",false,A,SCALE,,,,,,,14965,LOADOUT
34957,100-ROTOLOCK-108,"ROTOLOCK, Rotary Valve",false,A,,,,,,,1654049,14917,PP Raw
35386,100-PUMP-4157,"PUMP, Old Evap Condensate",false,A,,,,,,,1674397,15479,Old Evaporator
